,in_degree,pos_in_edges,neg_in_edges,out_degree,pos_out_edges,neg_out_edges
3163,2.0,2.0,0.0,0.0,0.0,0.0
3164,1.0,1.0,0.0,1.0,1.0,0.0
3165,5.0,5.0,0.0,4.0,4.0,0.0
3166,2.0,2.0,0.0,2.0,2.0,0.0
3167,1.0,0.0,1.0,0.0,0.0,0.0
3168,10.0,10.0,0.0,8.0,8.0,0.0
3169,1.0,1.0,0.0,1.0,1.0,0.0
3170,1.0,1.0,0.0,0.0,0.0,0.0
3171,2.0,2.0,0.0,1.0,1.0,0.0
3172,6.0,6.0,0.0,5.0,5.0,0.0
3173,1.0,1.0,0.0,1.0,1.0,0.0
3174,1.0,1.0,0.0,1.0,1.0,0.0
3175,2.0,2.0,0.0,0.0,0.0,0.0
3176,1.0,1.0,0.0,0.0,0.0,0.0
3177,1.0,1.0,0.0,0.0,0.0,0.0
3178,2.0,1.0,1.0,0.0,0.0,0.0
3179,1.0,1.0,0.0,0.0,0.0,0.0
3180,1.0,1.0,0.0,1.0,1.0,0.0
3181,1.0,1.0,0.0,1.0,1.0,0.0
3182,4.0,1.0,3.0,5.0,5.0,0.0
3183,2.0,2.0,0.0,1.0,1.0,0.0
3184,2.0,2.0,0.0,2.0,2.0,0.0
3185,9.0,9.0,0.0,6.0,6.0,0.0
3187,1.0,1.0,0.0,1.0,1.0,0.0
3188,1.0,1.0,0.0,1.0,0.0,1.0
3189,4.0,4.0,0.0,3.0,3.0,0.0
3190,3.0,2.0,1.0,3.0,3.0,0.0
3191,1.0,1.0,0.0,1.0,1.0,0.0
3192,1.0,1.0,0.0,1.0,1.0,0.0
3193,5.0,2.0,3.0,3.0,3.0,0.0
3194,6.0,6.0,0.0,4.0,4.0,0.0
3195,10.0,9.0,1.0,14.0,14.0,0.0
3196,2.0,2.0,0.0,3.0,3.0,0.0
3197,8.0,6.0,2.0,8.0,6.0,2.0
3198,3.0,3.0,0.0,1.0,1.0,0.0
3199,1.0,1.0,0.0,2.0,2.0,0.0
3200,1.0,1.0,0.0,0.0,0.0,0.0
3201,1.0,1.0,0.0,0.0,0.0,0.0
3202,2.0,2.0,0.0,2.0,2.0,0.0
3203,1.0,1.0,0.0,2.0,2.0,0.0
3204,5.0,5.0,0.0,8.0,8.0,0.0
3205,1.0,1.0,0.0,1.0,1.0,0.0
3206,2.0,2.0,0.0,2.0,2.0,0.0
3207,4.0,4.0,0.0,4.0,4.0,0.0
3208,10.0,9.0,1.0,6.0,6.0,0.0
3209,4.0,4.0,0.0,2.0,2.0,0.0
3210,2.0,1.0,1.0,1.0,1.0,0.0
3211,2.0,2.0,0.0,3.0,3.0,0.0
3212,1.0,1.0,0.0,0.0,0.0,0.0
3213,1.0,1.0,0.0,0.0,0.0,0.0
3214,3.0,3.0,0.0,4.0,4.0,0.0
3215,1.0,1.0,0.0,1.0,1.0,0.0
3216,1.0,1.0,0.0,1.0,1.0,0.0
3217,1.0,1.0,0.0,3.0,3.0,0.0
3218,1.0,1.0,0.0,1.0,1.0,0.0
3219,40.0,40.0,0.0,37.0,37.0,0.0
3220,2.0,2.0,0.0,2.0,2.0,0.0
3221,3.0,3.0,0.0,2.0,2.0,0.0
3222,1.0,1.0,0.0,1.0,1.0,0.0
3223,16.0,16.0,0.0,21.0,21.0,0.0
3224,1.0,1.0,0.0,0.0,0.0,0.0
3225,4.0,4.0,0.0,3.0,3.0,0.0
3226,1.0,1.0,0.0,2.0,1.0,1.0
3227,2.0,2.0,0.0,2.0,2.0,0.0
3228,1.0,1.0,0.0,0.0,0.0,0.0
3229,12.0,12.0,0.0,11.0,10.0,1.0
3230,1.0,1.0,0.0,2.0,1.0,1.0
3231,3.0,3.0,0.0,2.0,2.0,0.0
3232,1.0,0.0,1.0,1.0,1.0,0.0
3233,13.0,9.0,4.0,13.0,13.0,0.0
3234,1.0,1.0,0.0,1.0,1.0,0.0
3235,1.0,1.0,0.0,0.0,0.0,0.0
3236,4.0,4.0,0.0,6.0,5.0,1.0
3237,10.0,10.0,0.0,13.0,12.0,1.0
3238,1.0,1.0,0.0,1.0,1.0,0.0
3239,14.0,14.0,0.0,15.0,14.0,1.0
3240,1.0,1.0,0.0,1.0,1.0,0.0
3241,2.0,2.0,0.0,1.0,1.0,0.0
3242,4.0,4.0,0.0,5.0,5.0,0.0
3243,1.0,1.0,0.0,1.0,1.0,0.0
3244,1.0,1.0,0.0,1.0,1.0,0.0
3245,1.0,1.0,0.0,1.0,1.0,0.0
3246,4.0,4.0,0.0,4.0,4.0,0.0
3247,1.0,1.0,0.0,1.0,1.0,0.0
3248,0.0,0.0,0.0,2.0,2.0,0.0
3249,1.0,1.0,0.0,1.0,1.0,0.0
3250,1.0,1.0,0.0,2.0,2.0,0.0
3251,1.0,1.0,0.0,3.0,3.0,0.0
3252,3.0,3.0,0.0,1.0,1.0,0.0
3253,1.0,1.0,0.0,1.0,1.0,0.0
3254,1.0,1.0,0.0,3.0,3.0,0.0
3255,2.0,2.0,0.0,2.0,2.0,0.0
3256,1.0,1.0,0.0,0.0,0.0,0.0
3257,3.0,3.0,0.0,2.0,2.0,0.0
3258,0.0,0.0,0.0,1.0,1.0,0.0
3259,2.0,1.0,1.0,1.0,1.0,0.0
3260,29.0,29.0,0.0,1.0,1.0,0.0
3261,1.0,1.0,0.0,2.0,2.0,0.0
3262,2.0,2.0,0.0,2.0,2.0,0.0
3263,1.0,1.0,0.0,1.0,1.0,0.0
3264,2.0,2.0,0.0,1.0,1.0,0.0
3265,2.0,2.0,0.0,0.0,0.0,0.0
3266,1.0,1.0,0.0,0.0,0.0,0.0
3267,2.0,1.0,1.0,1.0,0.0,1.0
3268,2.0,2.0,0.0,3.0,3.0,0.0
3269,1.0,1.0,0.0,3.0,3.0,0.0
3270,5.0,3.0,2.0,2.0,2.0,0.0
3271,1.0,1.0,0.0,1.0,1.0,0.0
3272,2.0,2.0,0.0,3.0,3.0,0.0
3273,12.0,6.0,6.0,11.0,5.0,6.0
3274,1.0,1.0,0.0,1.0,1.0,0.0
3275,2.0,2.0,0.0,1.0,1.0,0.0
3276,2.0,1.0,1.0,2.0,1.0,1.0
3277,1.0,1.0,0.0,1.0,1.0,0.0
3278,6.0,6.0,0.0,6.0,6.0,0.0
3279,1.0,1.0,0.0,1.0,1.0,0.0
3280,1.0,1.0,0.0,1.0,1.0,0.0
3281,1.0,1.0,0.0,1.0,1.0,0.0
3282,0.0,0.0,0.0,1.0,1.0,0.0
3283,3.0,3.0,0.0,2.0,2.0,0.0
3284,1.0,1.0,0.0,0.0,0.0,0.0
3285,3.0,3.0,0.0,3.0,3.0,0.0
3286,1.0,1.0,0.0,1.0,1.0,0.0
3287,3.0,1.0,2.0,2.0,2.0,0.0
3288,1.0,1.0,0.0,0.0,0.0,0.0
3289,1.0,1.0,0.0,1.0,1.0,0.0
3290,1.0,1.0,0.0,1.0,1.0,0.0
3291,1.0,1.0,0.0,0.0,0.0,0.0
3292,3.0,3.0,0.0,3.0,3.0,0.0
3293,1.0,1.0,0.0,0.0,0.0,0.0
3294,1.0,1.0,0.0,0.0,0.0,0.0
3295,0.0,0.0,0.0,3.0,3.0,0.0
3296,3.0,3.0,0.0,2.0,2.0,0.0
3297,0.0,0.0,0.0,2.0,2.0,0.0
3298,2.0,2.0,0.0,2.0,2.0,0.0
3299,2.0,1.0,1.0,1.0,1.0,0.0
3300,1.0,1.0,0.0,3.0,3.0,0.0
3301,1.0,1.0,0.0,1.0,1.0,0.0
3302,2.0,2.0,0.0,2.0,2.0,0.0
3303,1.0,1.0,0.0,1.0,1.0,0.0
3304,2.0,2.0,0.0,1.0,1.0,0.0
3305,1.0,1.0,0.0,0.0,0.0,0.0
3306,1.0,1.0,0.0,1.0,1.0,0.0
3307,1.0,1.0,0.0,0.0,0.0,0.0
3308,1.0,1.0,0.0,1.0,1.0,0.0
3309,3.0,3.0,0.0,4.0,4.0,0.0
3310,1.0,1.0,0.0,1.0,1.0,0.0
3311,1.0,1.0,0.0,1.0,1.0,0.0
3312,1.0,1.0,0.0,0.0,0.0,0.0
3313,2.0,2.0,0.0,1.0,1.0,0.0
3314,8.0,1.0,7.0,4.0,0.0,4.0
3315,2.0,2.0,0.0,2.0,2.0,0.0
3316,7.0,7.0,0.0,9.0,9.0,0.0
3317,8.0,8.0,0.0,8.0,8.0,0.0
3318,2.0,2.0,0.0,1.0,1.0,0.0
3319,18.0,18.0,0.0,9.0,9.0,0.0
3320,2.0,2.0,0.0,2.0,2.0,0.0
3321,3.0,3.0,0.0,3.0,3.0,0.0
3322,1.0,1.0,0.0,1.0,1.0,0.0
3323,2.0,2.0,0.0,3.0,3.0,0.0
3324,1.0,1.0,0.0,0.0,0.0,0.0
3325,1.0,1.0,0.0,0.0,0.0,0.0
3326,9.0,9.0,0.0,7.0,6.0,1.0
3327,6.0,6.0,0.0,5.0,5.0,0.0
3328,2.0,2.0,0.0,1.0,1.0,0.0
3329,2.0,2.0,0.0,2.0,2.0,0.0
3330,0.0,0.0,0.0,17.0,0.0,17.0
3331,1.0,1.0,0.0,1.0,1.0,0.0
3332,1.0,1.0,0.0,1.0,1.0,0.0
3333,5.0,1.0,4.0,2.0,2.0,0.0
3334,1.0,1.0,0.0,1.0,1.0,0.0
3335,9.0,9.0,0.0,9.0,9.0,0.0
3336,2.0,2.0,0.0,2.0,2.0,0.0
3337,1.0,1.0,0.0,2.0,2.0,0.0
3338,1.0,1.0,0.0,1.0,1.0,0.0
3340,1.0,1.0,0.0,1.0,1.0,0.0
3341,6.0,2.0,4.0,1.0,1.0,0.0
3342,5.0,5.0,0.0,5.0,5.0,0.0
3343,2.0,2.0,0.0,1.0,1.0,0.0
3344,1.0,1.0,0.0,1.0,1.0,0.0
3345,40.0,34.0,6.0,37.0,34.0,3.0
3346,3.0,3.0,0.0,2.0,2.0,0.0
3347,3.0,3.0,0.0,4.0,4.0,0.0
3348,1.0,1.0,0.0,1.0,1.0,0.0
3349,4.0,4.0,0.0,7.0,6.0,1.0
3351,1.0,1.0,0.0,1.0,1.0,0.0
3352,1.0,1.0,0.0,2.0,2.0,0.0
3353,9.0,9.0,0.0,14.0,14.0,0.0
3354,2.0,2.0,0.0,1.0,1.0,0.0
3355,1.0,1.0,0.0,1.0,1.0,0.0
3357,4.0,3.0,1.0,0.0,0.0,0.0
3358,1.0,1.0,0.0,1.0,1.0,0.0
3359,2.0,2.0,0.0,3.0,3.0,0.0
3360,1.0,1.0,0.0,1.0,1.0,0.0
3361,2.0,2.0,0.0,3.0,1.0,2.0
3362,1.0,1.0,0.0,0.0,0.0,0.0
3363,3.0,3.0,0.0,2.0,2.0,0.0
3364,1.0,1.0,0.0,0.0,0.0,0.0
3365,1.0,1.0,0.0,1.0,1.0,0.0
3366,38.0,35.0,3.0,36.0,33.0,3.0
3367,5.0,4.0,1.0,1.0,0.0,1.0
3368,1.0,1.0,0.0,1.0,1.0,0.0
3369,1.0,1.0,0.0,1.0,1.0,0.0
3370,2.0,2.0,0.0,2.0,2.0,0.0
3371,2.0,0.0,2.0,0.0,0.0,0.0
3372,1.0,0.0,1.0,0.0,0.0,0.0
3373,2.0,0.0,2.0,0.0,0.0,0.0
3374,12.0,12.0,0.0,10.0,9.0,1.0
3375,1.0,1.0,0.0,0.0,0.0,0.0
3376,2.0,0.0,2.0,0.0,0.0,0.0
3377,6.0,6.0,0.0,5.0,4.0,1.0
3378,4.0,1.0,3.0,2.0,0.0,2.0
3379,3.0,3.0,0.0,2.0,2.0,0.0
3380,4.0,4.0,0.0,4.0,4.0,0.0
3381,3.0,3.0,0.0,7.0,5.0,2.0
3382,2.0,2.0,0.0,1.0,1.0,0.0
3383,1.0,1.0,0.0,2.0,2.0,0.0
3384,2.0,0.0,2.0,0.0,0.0,0.0
3385,3.0,3.0,0.0,4.0,4.0,0.0
3386,0.0,0.0,0.0,1.0,1.0,0.0
3387,1.0,1.0,0.0,1.0,1.0,0.0
3388,2.0,2.0,0.0,2.0,2.0,0.0
3389,10.0,10.0,0.0,11.0,11.0,0.0
3390,1.0,1.0,0.0,1.0,1.0,0.0
3391,4.0,4.0,0.0,3.0,3.0,0.0
3392,3.0,3.0,0.0,3.0,3.0,0.0
3393,1.0,1.0,0.0,0.0,0.0,0.0
3394,3.0,3.0,0.0,5.0,5.0,0.0
3395,1.0,1.0,0.0,1.0,1.0,0.0
3396,2.0,2.0,0.0,2.0,1.0,1.0
3397,4.0,4.0,0.0,8.0,8.0,0.0
3398,1.0,1.0,0.0,0.0,0.0,0.0
3399,2.0,1.0,1.0,0.0,0.0,0.0
3400,1.0,1.0,0.0,1.0,1.0,0.0
3401,1.0,1.0,0.0,1.0,1.0,0.0
3403,1.0,0.0,1.0,0.0,0.0,0.0
3404,9.0,9.0,0.0,9.0,9.0,0.0
3405,3.0,3.0,0.0,4.0,4.0,0.0
3406,1.0,1.0,0.0,0.0,0.0,0.0
3407,1.0,1.0,0.0,1.0,1.0,0.0
3408,6.0,5.0,1.0,8.0,7.0,1.0
3409,1.0,0.0,1.0,0.0,0.0,0.0
3410,2.0,0.0,2.0,1.0,1.0,0.0
3411,1.0,1.0,0.0,1.0,1.0,0.0
3412,3.0,3.0,0.0,2.0,2.0,0.0
3413,4.0,4.0,0.0,6.0,4.0,2.0
3414,4.0,4.0,0.0,3.0,3.0,0.0
3415,1.0,1.0,0.0,1.0,1.0,0.0
3416,1.0,1.0,0.0,0.0,0.0,0.0
3417,3.0,3.0,0.0,5.0,4.0,1.0
3418,1.0,1.0,0.0,1.0,1.0,0.0
3419,1.0,1.0,0.0,1.0,1.0,0.0
3420,1.0,1.0,0.0,1.0,1.0,0.0
3421,1.0,1.0,0.0,2.0,2.0,0.0
3422,6.0,6.0,0.0,4.0,4.0,0.0
3423,1.0,1.0,0.0,1.0,1.0,0.0
3424,1.0,1.0,0.0,0.0,0.0,0.0
3425,2.0,2.0,0.0,1.0,1.0,0.0
3426,1.0,1.0,0.0,0.0,0.0,0.0
3427,16.0,16.0,0.0,16.0,16.0,0.0
3428,2.0,2.0,0.0,0.0,0.0,0.0
3429,33.0,33.0,0.0,36.0,35.0,1.0
3430,1.0,1.0,0.0,1.0,1.0,0.0
3431,1.0,0.0,1.0,0.0,0.0,0.0
3432,1.0,0.0,1.0,0.0,0.0,0.0
3433,3.0,3.0,0.0,1.0,1.0,0.0
3434,1.0,1.0,0.0,1.0,1.0,0.0
3435,3.0,3.0,0.0,2.0,2.0,0.0
3436,5.0,1.0,4.0,0.0,0.0,0.0
3437,1.0,1.0,0.0,0.0,0.0,0.0
3438,2.0,2.0,0.0,1.0,1.0,0.0
3439,1.0,1.0,0.0,2.0,2.0,0.0
3440,1.0,1.0,0.0,1.0,1.0,0.0
3441,3.0,3.0,0.0,3.0,2.0,1.0
3442,2.0,2.0,0.0,1.0,1.0,0.0
3443,1.0,1.0,0.0,1.0,1.0,0.0
3444,4.0,3.0,1.0,2.0,2.0,0.0
3445,21.0,19.0,2.0,25.0,19.0,6.0
3446,1.0,1.0,0.0,0.0,0.0,0.0
3447,1.0,1.0,0.0,0.0,0.0,0.0
3448,3.0,3.0,0.0,2.0,2.0,0.0
3449,3.0,2.0,1.0,2.0,2.0,0.0
3450,2.0,2.0,0.0,3.0,3.0,0.0
3451,81.0,80.0,1.0,92.0,79.0,13.0
3452,34.0,34.0,0.0,50.0,40.0,10.0
3453,3.0,3.0,0.0,3.0,3.0,0.0
3454,1.0,1.0,0.0,2.0,2.0,0.0
3455,2.0,2.0,0.0,3.0,3.0,0.0
3456,1.0,1.0,0.0,3.0,3.0,0.0
3457,1.0,1.0,0.0,0.0,0.0,0.0
3458,2.0,2.0,0.0,1.0,1.0,0.0
3459,2.0,2.0,0.0,3.0,3.0,0.0
3460,1.0,1.0,0.0,1.0,1.0,0.0
3462,4.0,4.0,0.0,6.0,6.0,0.0
3463,5.0,3.0,2.0,3.0,3.0,0.0
3464,2.0,2.0,0.0,2.0,2.0,0.0
3465,29.0,29.0,0.0,37.0,29.0,8.0
3466,2.0,1.0,1.0,5.0,5.0,0.0
3467,1.0,1.0,0.0,1.0,1.0,0.0
3468,1.0,1.0,0.0,1.0,1.0,0.0
3469,1.0,1.0,0.0,1.0,1.0,0.0
3470,11.0,10.0,1.0,10.0,10.0,0.0
3471,1.0,1.0,0.0,1.0,1.0,0.0
3472,1.0,0.0,1.0,1.0,1.0,0.0
3473,3.0,0.0,3.0,0.0,0.0,0.0
3474,2.0,2.0,0.0,2.0,2.0,0.0
3475,2.0,2.0,0.0,3.0,3.0,0.0
3476,7.0,7.0,0.0,5.0,5.0,0.0
3477,1.0,1.0,0.0,2.0,1.0,1.0
3478,2.0,2.0,0.0,2.0,2.0,0.0
3479,2.0,2.0,0.0,1.0,1.0,0.0
3480,1.0,1.0,0.0,0.0,0.0,0.0
3481,4.0,4.0,0.0,5.0,5.0,0.0
3482,1.0,1.0,0.0,1.0,1.0,0.0
3483,2.0,2.0,0.0,1.0,1.0,0.0
3484,1.0,1.0,0.0,1.0,1.0,0.0
3485,1.0,1.0,0.0,0.0,0.0,0.0
3486,1.0,1.0,0.0,0.0,0.0,0.0
3487,7.0,6.0,1.0,9.0,9.0,0.0
3488,3.0,3.0,0.0,2.0,2.0,0.0
3489,4.0,3.0,1.0,4.0,4.0,0.0
3490,5.0,4.0,1.0,6.0,6.0,0.0
3491,1.0,1.0,0.0,0.0,0.0,0.0
3492,1.0,1.0,0.0,2.0,1.0,1.0
3493,1.0,1.0,0.0,3.0,2.0,1.0
3494,2.0,2.0,0.0,2.0,2.0,0.0
3495,1.0,1.0,0.0,1.0,1.0,0.0
3496,2.0,2.0,0.0,1.0,1.0,0.0
3497,1.0,1.0,0.0,1.0,1.0,0.0
3498,3.0,0.0,3.0,5.0,5.0,0.0
3499,1.0,1.0,0.0,1.0,1.0,0.0
3500,5.0,5.0,0.0,7.0,7.0,0.0
3501,2.0,2.0,0.0,1.0,1.0,0.0
3502,1.0,1.0,0.0,0.0,0.0,0.0
3503,2.0,2.0,0.0,2.0,2.0,0.0
3504,6.0,4.0,2.0,8.0,6.0,2.0
3505,1.0,1.0,0.0,1.0,1.0,0.0
3506,5.0,5.0,0.0,5.0,5.0,0.0
3507,1.0,1.0,0.0,1.0,1.0,0.0
3508,1.0,1.0,0.0,2.0,2.0,0.0
3509,3.0,3.0,0.0,2.0,2.0,0.0
3510,3.0,3.0,0.0,3.0,3.0,0.0
3511,4.0,4.0,0.0,3.0,3.0,0.0
3512,9.0,8.0,1.0,8.0,8.0,0.0
3513,7.0,6.0,1.0,0.0,0.0,0.0
3514,1.0,1.0,0.0,2.0,2.0,0.0
3515,3.0,2.0,1.0,3.0,3.0,0.0
3516,1.0,0.0,1.0,0.0,0.0,0.0
3517,2.0,2.0,0.0,0.0,0.0,0.0
3518,1.0,1.0,0.0,1.0,1.0,0.0
3519,3.0,3.0,0.0,2.0,2.0,0.0
3520,3.0,3.0,0.0,2.0,2.0,0.0
3521,2.0,2.0,0.0,3.0,3.0,0.0
3522,3.0,3.0,0.0,2.0,2.0,0.0
3523,1.0,1.0,0.0,1.0,1.0,0.0
3524,2.0,2.0,0.0,1.0,1.0,0.0
3525,1.0,1.0,0.0,1.0,1.0,0.0
3526,3.0,3.0,0.0,1.0,1.0,0.0
3527,20.0,20.0,0.0,29.0,22.0,7.0
3528,6.0,6.0,0.0,6.0,6.0,0.0
3529,1.0,1.0,0.0,1.0,1.0,0.0
3531,12.0,8.0,4.0,14.0,12.0,2.0
3532,1.0,1.0,0.0,0.0,0.0,0.0
3533,6.0,6.0,0.0,5.0,5.0,0.0
3534,3.0,3.0,0.0,2.0,2.0,0.0
3535,1.0,1.0,0.0,1.0,1.0,0.0
3536,1.0,1.0,0.0,1.0,1.0,0.0
3537,1.0,1.0,0.0,1.0,1.0,0.0
3538,3.0,3.0,0.0,4.0,4.0,0.0
3539,3.0,3.0,0.0,5.0,5.0,0.0
3540,2.0,2.0,0.0,3.0,3.0,0.0
3541,2.0,2.0,0.0,2.0,2.0,0.0
3542,1.0,1.0,0.0,1.0,1.0,0.0
3543,5.0,4.0,1.0,4.0,4.0,0.0
3544,1.0,1.0,0.0,1.0,1.0,0.0
3545,30.0,29.0,1.0,25.0,24.0,1.0
3546,1.0,1.0,0.0,1.0,1.0,0.0
3547,6.0,5.0,1.0,8.0,8.0,0.0
3548,3.0,3.0,0.0,2.0,2.0,0.0
3549,6.0,6.0,0.0,8.0,8.0,0.0
3550,1.0,1.0,0.0,1.0,1.0,0.0
3551,2.0,2.0,0.0,1.0,1.0,0.0
3552,16.0,14.0,2.0,0.0,0.0,0.0
3553,2.0,1.0,1.0,1.0,1.0,0.0
3554,2.0,1.0,1.0,1.0,1.0,0.0
3555,1.0,0.0,1.0,0.0,0.0,0.0
3556,2.0,1.0,1.0,5.0,5.0,0.0
3557,1.0,0.0,1.0,1.0,1.0,0.0
3558,2.0,1.0,1.0,1.0,1.0,0.0
3559,1.0,1.0,0.0,0.0,0.0,0.0
3560,1.0,0.0,1.0,0.0,0.0,0.0
3561,3.0,3.0,0.0,1.0,1.0,0.0
3562,3.0,1.0,2.0,1.0,1.0,0.0
3563,2.0,1.0,1.0,1.0,1.0,0.0
3564,2.0,1.0,1.0,1.0,1.0,0.0
3565,0.0,0.0,0.0,4.0,4.0,0.0
3566,2.0,1.0,1.0,1.0,1.0,0.0
3567,2.0,1.0,1.0,1.0,1.0,0.0
3568,2.0,2.0,0.0,3.0,3.0,0.0
3569,1.0,1.0,0.0,1.0,1.0,0.0
3570,2.0,1.0,1.0,1.0,1.0,0.0
3571,14.0,13.0,1.0,15.0,14.0,1.0
3572,18.0,18.0,0.0,21.0,19.0,2.0
3573,3.0,3.0,0.0,3.0,3.0,0.0
3574,5.0,5.0,0.0,6.0,6.0,0.0
3575,1.0,1.0,0.0,1.0,1.0,0.0
3576,0.0,0.0,0.0,1.0,1.0,0.0
3577,2.0,2.0,0.0,2.0,2.0,0.0
3578,35.0,33.0,2.0,42.0,41.0,1.0
3579,1.0,1.0,0.0,1.0,1.0,0.0
3580,2.0,2.0,0.0,2.0,2.0,0.0
3581,5.0,5.0,0.0,8.0,8.0,0.0
3582,2.0,2.0,0.0,1.0,1.0,0.0
3583,6.0,6.0,0.0,6.0,6.0,0.0
3584,1.0,1.0,0.0,2.0,2.0,0.0
3585,2.0,2.0,0.0,2.0,2.0,0.0
3586,2.0,2.0,0.0,2.0,2.0,0.0
3587,1.0,1.0,0.0,0.0,0.0,0.0
3588,2.0,2.0,0.0,2.0,2.0,0.0
3589,1.0,1.0,0.0,1.0,1.0,0.0
3590,4.0,4.0,0.0,5.0,5.0,0.0
3591,1.0,1.0,0.0,1.0,1.0,0.0
3592,3.0,3.0,0.0,2.0,2.0,0.0
3593,6.0,6.0,0.0,7.0,7.0,0.0
3594,1.0,1.0,0.0,1.0,1.0,0.0
3595,1.0,1.0,0.0,1.0,1.0,0.0
3596,2.0,2.0,0.0,2.0,2.0,0.0
3597,1.0,1.0,0.0,2.0,2.0,0.0
3598,65.0,62.0,3.0,64.0,61.0,3.0
3599,1.0,1.0,0.0,1.0,1.0,0.0
3600,8.0,8.0,0.0,10.0,10.0,0.0
3601,1.0,1.0,0.0,1.0,1.0,0.0
3602,1.0,1.0,0.0,1.0,1.0,0.0
3603,1.0,1.0,0.0,3.0,2.0,1.0
3604,1.0,1.0,0.0,1.0,1.0,0.0
3605,2.0,2.0,0.0,1.0,1.0,0.0
3606,1.0,1.0,0.0,0.0,0.0,0.0
3607,1.0,1.0,0.0,1.0,1.0,0.0
3608,1.0,1.0,0.0,1.0,1.0,0.0
3609,2.0,2.0,0.0,3.0,2.0,1.0
3610,2.0,2.0,0.0,3.0,3.0,0.0
3611,9.0,8.0,1.0,11.0,11.0,0.0
3612,1.0,1.0,0.0,1.0,1.0,0.0
3613,1.0,1.0,0.0,1.0,1.0,0.0
3614,1.0,1.0,0.0,0.0,0.0,0.0
3615,3.0,3.0,0.0,2.0,2.0,0.0
3616,1.0,1.0,0.0,0.0,0.0,0.0
3617,1.0,1.0,0.0,1.0,1.0,0.0
3618,2.0,2.0,0.0,1.0,1.0,0.0
3619,1.0,0.0,1.0,1.0,1.0,0.0
3620,3.0,3.0,0.0,3.0,3.0,0.0
3621,7.0,7.0,0.0,7.0,7.0,0.0
3622,1.0,1.0,0.0,1.0,1.0,0.0
3623,2.0,2.0,0.0,3.0,3.0,0.0
3624,5.0,5.0,0.0,7.0,7.0,0.0
3625,1.0,1.0,0.0,1.0,1.0,0.0
3626,3.0,3.0,0.0,2.0,2.0,0.0
3627,1.0,1.0,0.0,1.0,1.0,0.0
3628,3.0,3.0,0.0,4.0,4.0,0.0
3629,4.0,4.0,0.0,4.0,4.0,0.0
3630,16.0,16.0,0.0,19.0,19.0,0.0
3631,1.0,1.0,0.0,1.0,1.0,0.0
3632,3.0,3.0,0.0,1.0,1.0,0.0
3633,1.0,1.0,0.0,0.0,0.0,0.0
3634,1.0,1.0,0.0,0.0,0.0,0.0
3635,1.0,1.0,0.0,1.0,1.0,0.0
3636,1.0,1.0,0.0,0.0,0.0,0.0
3637,1.0,1.0,0.0,0.0,0.0,0.0
3639,1.0,1.0,0.0,1.0,1.0,0.0
3640,21.0,19.0,2.0,33.0,28.0,5.0
3641,4.0,4.0,0.0,13.0,13.0,0.0
3642,34.0,32.0,2.0,27.0,27.0,0.0
3643,1.0,1.0,0.0,1.0,1.0,0.0
3644,1.0,1.0,0.0,0.0,0.0,0.0
3645,2.0,2.0,0.0,1.0,1.0,0.0
3646,10.0,9.0,1.0,5.0,5.0,0.0
3647,1.0,1.0,0.0,1.0,1.0,0.0
3648,4.0,4.0,0.0,4.0,4.0,0.0
3649,76.0,76.0,0.0,88.0,82.0,6.0
3650,2.0,2.0,0.0,1.0,1.0,0.0
3651,1.0,1.0,0.0,1.0,1.0,0.0
3652,1.0,1.0,0.0,1.0,1.0,0.0
3653,22.0,22.0,0.0,25.0,23.0,2.0
3654,1.0,1.0,0.0,1.0,1.0,0.0
3655,10.0,10.0,0.0,8.0,8.0,0.0
3656,18.0,18.0,0.0,18.0,16.0,2.0
3657,1.0,1.0,0.0,1.0,1.0,0.0
3658,1.0,1.0,0.0,1.0,1.0,0.0
3659,1.0,1.0,0.0,2.0,2.0,0.0
3660,3.0,2.0,1.0,5.0,4.0,1.0
3661,2.0,2.0,0.0,1.0,1.0,0.0
3662,1.0,1.0,0.0,1.0,1.0,0.0
3663,1.0,1.0,0.0,2.0,2.0,0.0
3664,1.0,1.0,0.0,2.0,2.0,0.0
3665,1.0,0.0,1.0,4.0,3.0,1.0
3666,10.0,10.0,0.0,9.0,9.0,0.0
3667,1.0,1.0,0.0,1.0,1.0,0.0
3668,2.0,2.0,0.0,1.0,1.0,0.0
3669,34.0,34.0,0.0,32.0,32.0,0.0
3670,1.0,1.0,0.0,2.0,2.0,0.0
3671,1.0,1.0,0.0,1.0,1.0,0.0
3672,1.0,0.0,1.0,1.0,0.0,1.0
3673,1.0,1.0,0.0,1.0,1.0,0.0
3674,1.0,1.0,0.0,1.0,1.0,0.0
3675,1.0,1.0,0.0,1.0,1.0,0.0
3676,1.0,1.0,0.0,1.0,1.0,0.0
3677,2.0,2.0,0.0,2.0,2.0,0.0
3678,1.0,1.0,0.0,1.0,1.0,0.0
3679,2.0,2.0,0.0,1.0,1.0,0.0
3680,1.0,1.0,0.0,1.0,1.0,0.0
3681,2.0,2.0,0.0,2.0,2.0,0.0
3682,4.0,4.0,0.0,4.0,4.0,0.0
3683,1.0,1.0,0.0,2.0,2.0,0.0
3684,1.0,1.0,0.0,1.0,1.0,0.0
3685,1.0,1.0,0.0,0.0,0.0,0.0
3686,1.0,1.0,0.0,1.0,1.0,0.0
